property_name,bhk,sale_price,rent_price,area_sqft,price_per_sqft,micro_market,city,source,listing_url,gross_rental_yield,source_count,affordability_index
Oberoi Grandeur,3 BHK,109833729,220221,1758,63201,Bandra,Mumbai,99acres,https://www.99acres.com/property/5684541,2.41,1,196.14
Lodha Phase 3,3 BHK,78623860,218952,1845,43877,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/8420678,3.34,3,136.17
Lodha Phase 3,3 BHK,78623860,218952,1845,43877,Bandra,Mumbai,99acres,https://www.99acres.com/property/9361864,3.34,3,136.17
Lodha Phase 3,3 BHK,78623860,218952,1845,43877,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/4799176,3.34,3,136.17
Lodha Gardens,2 BHK,42124457,105988,682,63706,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/1843768,3.02,2,197.71
Lodha Gardens,2 BHK,42124457,105988,682,63706,Bandra,Mumbai,99acres,https://www.99acres.com/property/870160,3.02,2,197.71
Mahindra Lakeside,4 BHK,116461537,202149,2029,58209,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/6143801,2.08,1,180.65
Wadhwa Luxuria,2 BHK,77370264,139338,1091,73873,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/4132515,2.16,1,229.26
Hiranandani Pinnacle,4 BHK,140177844,325807,2007,67680,Bandra,Mumbai,99acres,https://www.99acres.com/property/9491589,2.79,2,210.04
Hiranandani Pinnacle,4 BHK,140177844,325807,2007,67680,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/955112,2.79,2,210.04
Mahindra Serenity,3 BHK,89381023,204680,1577,54089,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/3869249,2.75,1,167.86
Dosti Pinnacle,2 BHK,56169249,107181,1087,52615,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/407423,2.29,1,163.29
Kalpataru Haven,2 BHK,58211014,143089,974,60177,Bandra,Mumbai,Housing.com,https://housing.com/buy/3975770,2.95,1,186.75
Runwal Lakeside,2 BHK,50413038,125534,799,63337,Bandra,Mumbai,Housing.com,https://housing.com/buy/9705332,2.99,1,196.56
Kanakia Skyline,2 BHK,41625391,107001,840,51266,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/5670456,3.08,1,159.1
Godrej Residency,3 BHK,111532221,269173,1532,69817,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/9221092,2.9,3,216.67
Godrej Residency,3 BHK,111532221,269173,1532,69817,Bandra,Mumbai,Housing.com,https://housing.com/buy/5831876,2.9,3,216.67
Godrej Residency,3 BHK,111532221,269173,1532,69817,Bandra,Mumbai,99acres,https://www.99acres.com/property/9791056,2.9,3,216.67
Kalpataru Phase 2,1 BHK,26554786,45139,401,65809,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/5014532,2.04,1,204.23
Lodha Pinnacle,2 BHK,60616797,167613,899,68588,Bandra,Mumbai,99acres,https://www.99acres.com/property/676879,3.32,1,212.86
Godrej Vista,2 BHK,54445728,127255,798,68251,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/8570856,2.8,1,211.81
Dosti Skyline,2 BHK,82248419,147475,1163,71620,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/2520091,2.15,1,222.27
Oberoi Regent,4 BHK,175750384,374198,2760,64159,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/3107586,2.55,3,199.11
Oberoi Regent,4 BHK,175750384,374198,2760,64159,Bandra,Mumbai,Housing.com,https://housing.com/buy/7331984,2.55,3,199.11
Oberoi Regent,4 BHK,175750384,374198,2760,64159,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/8755908,2.55,3,199.11
Mahindra Boulevard,1 BHK,39662990,74206,635,61296,Bandra,Mumbai,Housing.com,https://housing.com/buy/7926023,2.25,1,190.23
Runwal Greens,1 BHK,34073839,65918,555,61258,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/9478465,2.32,2,190.11
Runwal Greens,1 BHK,34073839,65918,555,61258,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/2067607,2.32,2,190.11
Kanakia Nest,3 BHK,103248049,256185,1405,76702,Bandra,Mumbai,99acres,https://www.99acres.com/property/4347358,2.98,1,238.04
Lodha Sapphire,2 BHK,55897687,160150,850,62669,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/5496663,3.44,1,194.49
Wadhwa Greens,4 BHK,117569818,319027,2313,48707,Bandra,Mumbai,Housing.com,https://housing.com/buy/9165873,3.26,3,151.16
Wadhwa Greens,4 BHK,117569818,319027,2313,48707,Bandra,Mumbai,99acres,https://www.99acres.com/property/8725261,3.26,3,151.16
Wadhwa Greens,4 BHK,117569818,319027,2313,48707,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/5717735,3.26,3,151.16
Runwal Phase 3,2 BHK,56561098,116232,1086,49750,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/2059567,2.47,1,154.4
Oberoi Pinnacle,1 BHK,46667672,126198,642,71211,Bandra,Mumbai,99acres,https://www.99acres.com/property/9439484,3.25,1,221.0
L&T Gardens,1 BHK,39854929,111208,631,62888,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/7665807,3.35,1,195.17
Oberoi Residency,2 BHK,53929255,116274,916,59701,Bandra,Mumbai,99acres,https://www.99acres.com/property/6160987,2.59,3,185.28
Oberoi Residency,2 BHK,53929255,116274,916,59701,Bandra,Mumbai,Housing.com,https://housing.com/buy/958939,2.59,3,185.28
Oberoi Residency,2 BHK,53929255,116274,916,59701,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/448242,2.59,3,185.28
Godrej Sapphire,2 BHK,83910258,193947,1124,76814,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/502389,2.77,1,238.39
Hiranandani Panorama,1 BHK,23497356,44893,459,53530,Bandra,Mumbai,99acres,https://www.99acres.com/property/5418466,2.29,1,166.13
Godrej Boulevard,3 BHK,125453500,344600,1797,69000,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/1210602,3.3,1,214.14
Rustomjee Phase 2,2 BHK,44378029,94949,699,60779,Bandra,Mumbai,99acres,https://www.99acres.com/property/1909806,2.57,1,188.62
Shapoorji Phase 2,2 BHK,49032522,95735,752,65631,Bandra,Mumbai,Housing.com,https://housing.com/buy/5929557,2.34,3,203.68
Shapoorji Phase 2,2 BHK,49032522,95735,752,65631,Bandra,Mumbai,99acres,https://www.99acres.com/property/5026711,2.34,3,203.68
Shapoorji Phase 2,2 BHK,49032522,95735,752,65631,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/5357685,2.34,3,203.68
Mahindra Exotica,3 BHK,96917097,220440,1520,60755,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/761574,2.73,1,188.55
Godrej Palava,3 BHK,76771280,222130,1240,64824,Bandra,Mumbai,99acres,https://www.99acres.com/property/2900174,3.47,1,201.18
Wadhwa Regent,1 BHK,36694544,97015,519,69670,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/8576666,3.17,1,216.22
Kalpataru Emerald,3 BHK,86534395,248129,1301,65390,Bandra,Mumbai,99acres,https://www.99acres.com/property/6328056,3.44,1,202.93
Dosti Phase 2,3 BHK,121290234,234822,1812,67208,Bandra,Mumbai,Housing.com,https://housing.com/buy/7497970,2.32,2,208.57
Dosti Phase 2,3 BHK,121290234,234822,1812,67208,Bandra,Mumbai,99acres,https://www.99acres.com/property/2323674,2.32,2,208.57
Rustomjee Towers,2 BHK,62021737,115342,1142,51941,Bandra,Mumbai,99acres,https://www.99acres.com/property/5340973,2.23,1,161.19
L&T Phase 3,4 BHK,195353417,412932,3037,66484,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/3886093,2.54,2,206.33
L&T Phase 3,4 BHK,195353417,412932,3037,66484,Bandra,Mumbai,99acres,https://www.99acres.com/property/1360034,2.54,2,206.33
Tata Riviera,3 BHK,91519064,242016,1830,50105,Bandra,Mumbai,Housing.com,https://housing.com/buy/2140295,3.17,1,155.5
Godrej Exotica,3 BHK,80222064,151388,1448,56184,Bandra,Mumbai,Housing.com,https://housing.com/buy/2485178,2.26,1,174.36
Rustomjee Emerald,3 BHK,64486435,142850,1174,57034,Bandra,Mumbai,99acres,https://www.99acres.com/property/9017890,2.66,1,177.0
Lodha Nest,3 BHK,91310388,225575,1236,73891,Bandra,Mumbai,99acres,https://www.99acres.com/property/6173812,2.96,1,229.31
Wadhwa Emerald,4 BHK,220100460,389162,3215,68729,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/4739920,2.12,1,213.3
Kanakia Residency,2 BHK,58705961,159236,922,63342,Bandra,Mumbai,MagicBricks,https://www.magicbricks.com/property/7950748,3.25,1,196.58
Kanakia Greens,3 BHK,131416451,270666,1771,71420,Bandra,Mumbai,99acres,https://www.99acres.com/property/8239732,2.47,1,221.65
Godrej Paradise,4 BHK,167337642,340874,2831,58774,Bandra,Mumbai,99acres,https://www.99acres.com/property/4088507,2.44,2,182.4
Godrej Paradise,4 BHK,167337642,340874,2831,58774,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/688085,2.44,2,182.4
Kanakia Habitat,3 BHK,97190032,260630,1834,54771,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/1486548,3.22,1,169.98
Piramal Panorama,3 BHK,109556090,314680,2000,56032,Bandra,Mumbai,99acres,https://www.99acres.com/property/9861413,3.45,1,173.89
L&T Megapolis,2 BHK,62277286,133246,888,68276,Bandra,Mumbai,Housing.com,https://housing.com/buy/142627,2.57,1,211.89
Kanakia Phase 1,3 BHK,63886749,147918,1363,48282,Bandra,Mumbai,Housing.com,https://housing.com/buy/1646731,2.78,2,149.84
Kanakia Phase 1,3 BHK,63886749,147918,1363,48282,Bandra,Mumbai,99acres,https://www.99acres.com/property/3778277,2.78,2,149.84
Hiranandani Grandeur,2 BHK,44761148,122822,745,60206,Bandra,Mumbai,Housing.com,https://housing.com/buy/1429201,3.29,1,186.84
Kanakia Phase 1,2 BHK,74565930,147194,1191,60065,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/1068101,2.37,1,186.41
Godrej Towers,2 BHK,39255586,79628,722,54568,Bandra,Mumbai,NoBroker,https://www.nobroker.in/property/5434668,2.43,1,169.35
Lodha Vista,2 BHK,17949960,32947,1092,16851,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/2324425,2.2,1,52.3
Kalpataru Premia,3 BHK,24696294,60894,1632,15662,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/3988019,2.96,1,48.61
Piramal Nest,4 BHK,60869166,105294,3360,18623,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/6227271,2.08,1,57.8
Oberoi Pinnacle,3 BHK,30694894,79105,1603,18344,Thane,Mumbai,99acres,https://www.99acres.com/property/1954338,3.09,1,56.93
Runwal Greens,3 BHK,28957040,58681,1527,18502,Thane,Mumbai,99acres,https://www.99acres.com/property/5078461,2.43,1,57.42
Dosti Phase 3,3 BHK,26662707,74872,1505,17222,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/2966064,3.37,1,53.45
Lodha Phase 1,3 BHK,28564873,81908,1678,16535,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/9843433,3.44,1,51.32
Shapoorji Riviera,2 BHK,15447732,27558,845,17433,Thane,Mumbai,99acres,https://www.99acres.com/property/1063513,2.14,1,54.1
L&T Meadows,3 BHK,23127330,64088,1284,17187,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/3434879,3.33,1,53.34
Shapoorji Haven,3 BHK,22849881,44371,1294,18540,Thane,Mumbai,Housing.com,https://housing.com/buy/6093777,2.33,1,57.54
Piramal Skyline,1 BHK,9279941,15825,524,17086,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/603719,2.05,1,53.03
Godrej Meadows,3 BHK,29500081,81827,1539,18708,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/4154395,3.33,1,58.06
Runwal Emerald,2 BHK,17165259,49175,1079,16698,Thane,Mumbai,99acres,https://www.99acres.com/property/7465547,3.44,1,51.82
Mahindra Palava,3 BHK,19410565,37241,1102,17370,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/675554,2.3,1,53.91
Tata Haven,3 BHK,23065471,64475,1349,16327,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/1774433,3.35,1,50.67
Oberoi Residency,2 BHK,11227786,32605,723,16225,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/468788,3.48,3,50.35
Oberoi Residency,2 BHK,11227786,32605,723,16225,Thane,Mumbai,Housing.com,https://housing.com/buy/6346028,3.48,3,50.35
Oberoi Residency,2 BHK,11227786,32605,723,16225,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/4152385,3.48,3,50.35
Tata Lakeside,3 BHK,33759332,75145,1883,17555,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/1780169,2.67,1,54.48
Godrej Emerald,3 BHK,28457468,77383,1782,16385,Thane,Mumbai,99acres,https://www.99acres.com/property/6493810,3.26,1,50.85
Runwal Emerald,1 BHK,11011658,21334,614,18286,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/3020689,2.32,1,56.75
Rustomjee Paradise,3 BHK,22281733,54135,1248,17639,Thane,Mumbai,99acres,https://www.99acres.com/property/5639688,2.92,2,54.74
Rustomjee Paradise,3 BHK,22281733,54135,1248,17639,Thane,Mumbai,Housing.com,https://housing.com/buy/6857621,2.92,2,54.74
Runwal Springs,1 BHK,9730002,18921,588,17261,Thane,Mumbai,99acres,https://www.99acres.com/property/7732533,2.33,1,53.57
Dosti Serenity,3 BHK,22359746,50474,1237,17617,Thane,Mumbai,Housing.com,https://housing.com/buy/9286908,2.71,1,54.67
Mahindra Regent,2 BHK,21429046,37640,1178,17769,Thane,Mumbai,Housing.com,https://housing.com/buy/5194943,2.11,1,55.14
Dosti Towers,2 BHK,21085291,47018,1157,17419,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/1042356,2.68,1,54.06
Runwal Gardens,1 BHK,10525286,17965,562,18301,Thane,Mumbai,99acres,https://www.99acres.com/property/2032755,2.05,3,56.8
Runwal Gardens,1 BHK,10525286,17965,562,18301,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/3329759,2.05,3,56.8
Runwal Gardens,1 BHK,10525286,17965,562,18301,Thane,Mumbai,Housing.com,https://housing.com/buy/4013357,2.05,3,56.8
Kanakia Serenity,2 BHK,17827381,49897,1003,18266,Thane,Mumbai,99acres,https://www.99acres.com/property/8512328,3.36,1,56.69
Godrej Crown,4 BHK,52247302,104247,3172,16893,Thane,Mumbai,Housing.com,https://housing.com/buy/187321,2.39,1,52.43
Rustomjee Gardens,3 BHK,36870229,104447,1991,17875,Thane,Mumbai,Housing.com,https://housing.com/buy/8345086,3.4,1,55.47
Runwal Riviera,2 BHK,23953290,67052,1167,19576,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/473705,3.36,1,60.75
Runwal Regent,3 BHK,23336411,57466,1321,17656,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/3402143,2.96,1,54.79
Oberoi Luxuria,2 BHK,16087711,35787,940,16535,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/9848259,2.67,1,51.32
Wadhwa Habitat,1 BHK,8860777,22032,539,16988,Thane,Mumbai,Housing.com,https://housing.com/buy/315062,2.98,2,52.72
Wadhwa Habitat,1 BHK,8860777,22032,539,16988,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/320109,2.98,2,52.72
Kalpataru Heights,2 BHK,19752631,43855,1117,17782,Thane,Mumbai,Housing.com,https://housing.com/buy/8941218,2.66,1,55.19
Hiranandani Bliss,1 BHK,10201691,18916,537,18904,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/1495553,2.23,1,58.67
Wadhwa Exotica,3 BHK,33158954,67711,1725,19234,Thane,Mumbai,Housing.com,https://housing.com/buy/2321717,2.45,1,59.69
Kalpataru Panorama,1 BHK,7339287,16261,426,18100,Thane,Mumbai,Housing.com,https://housing.com/buy/6352715,2.66,1,56.17
Shapoorji Boulevard,3 BHK,30887857,69820,1777,18101,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/521262,2.71,1,56.18
Runwal Panorama,2 BHK,16147148,43552,966,17274,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/6125004,3.24,1,53.61
Wadhwa Phase 2,1 BHK,12591045,21175,633,19031,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/9068431,2.02,1,59.06
Dosti Haven,4 BHK,35162891,85585,2125,15988,Thane,Mumbai,Housing.com,https://housing.com/buy/6417819,2.92,1,49.62
Hiranandani Megapolis,2 BHK,16812907,43359,965,18196,Thane,Mumbai,Housing.com,https://housing.com/buy/5147320,3.09,1,56.47
Kanakia Skyline,2 BHK,20822434,39254,1161,18173,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/5971862,2.26,1,56.4
Hiranandani Megapolis,3 BHK,33494036,71658,1943,16640,Thane,Mumbai,Housing.com,https://housing.com/buy/6224739,2.57,1,51.64
Godrej Premia,4 BHK,38046334,70573,2011,18040,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/8590740,2.23,1,55.99
Mahindra Springs,1 BHK,8671557,17543,485,17437,Thane,Mumbai,Housing.com,https://housing.com/buy/5248711,2.43,1,54.11
Runwal Lakeside,3 BHK,20206329,36605,1035,19233,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/2899902,2.17,1,59.69
Runwal Greens,2 BHK,12526863,25366,728,18023,Thane,Mumbai,Housing.com,https://housing.com/buy/4202101,2.43,1,55.93
Rustomjee Springs,3 BHK,20063916,42813,1269,15632,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/3424453,2.56,2,48.51
Rustomjee Springs,3 BHK,20063916,42813,1269,15632,Thane,Mumbai,99acres,https://www.99acres.com/property/4619818,2.56,2,48.51
Piramal Paradise,2 BHK,18448271,44434,1071,17173,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/7589364,2.89,1,53.3
Rustomjee Palava,2 BHK,13922898,39606,840,16119,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/7662055,3.41,1,50.02
L&T Phase 1,2 BHK,20000364,57860,1074,17856,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/9602438,3.47,1,55.41
Oberoi Premia,1 BHK,9602333,16199,537,17050,Thane,Mumbai,Housing.com,https://housing.com/buy/3306622,2.02,1,52.91
Kanakia Phase 1,2 BHK,12308884,21311,733,17436,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/7908587,2.08,1,54.11
Kanakia Vista,1 BHK,9491736,21781,526,17301,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/5094997,2.75,1,53.69
Runwal Springs,4 BHK,36282389,78153,2077,16869,Thane,Mumbai,Housing.com,https://housing.com/buy/2344964,2.58,1,52.35
Tata Sapphire,2 BHK,11621422,22277,752,15623,Thane,Mumbai,99acres,https://www.99acres.com/property/3616656,2.3,2,48.48
Tata Sapphire,2 BHK,11621422,22277,752,15623,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/4065077,2.3,2,48.48
Lodha Riviera,3 BHK,23165657,63299,1349,17414,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/9010902,3.28,1,54.04
Lodha Sapphire,2 BHK,17804466,34981,1058,17486,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/1595254,2.36,3,54.27
Lodha Sapphire,2 BHK,17804466,34981,1058,17486,Thane,Mumbai,Housing.com,https://housing.com/buy/7132555,2.36,3,54.27
Lodha Sapphire,2 BHK,17804466,34981,1058,17486,Thane,Mumbai,99acres,https://www.99acres.com/property/4217089,2.36,3,54.27
Piramal Grandeur,4 BHK,49686271,115055,3013,17066,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/9283916,2.78,2,52.96
Piramal Grandeur,4 BHK,49686271,115055,3013,17066,Thane,Mumbai,99acres,https://www.99acres.com/property/6090855,2.78,2,52.96
Piramal Luxuria,1 BHK,7336315,14739,466,16163,Thane,Mumbai,99acres,https://www.99acres.com/property/2010122,2.41,1,50.16
Kalpataru Boulevard,2 BHK,14752736,26243,880,17058,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/2985740,2.13,1,52.94
Wadhwa Springs,4 BHK,58844516,137193,3087,19054,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/7671090,2.8,1,59.13
Wadhwa Phase 2,3 BHK,26315101,70384,1479,17330,Thane,Mumbai,99acres,https://www.99acres.com/property/4978899,3.21,1,53.78
Hiranandani Luxuria,4 BHK,34416665,85593,1960,18304,Thane,Mumbai,Housing.com,https://housing.com/buy/8012306,2.98,1,56.81
Piramal Megapolis,3 BHK,23916811,52244,1519,16106,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/4679761,2.62,1,49.98
Piramal Bliss,2 BHK,14297411,28660,796,17305,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/3345296,2.41,1,53.7
Runwal Phase 2,3 BHK,17670969,32805,1052,16793,Thane,Mumbai,99acres,https://www.99acres.com/property/5557060,2.23,1,52.12
Mahindra Vista,3 BHK,24840248,65766,1413,16791,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/1506828,3.18,1,52.11
Hiranandani Paradise,3 BHK,29053012,57989,1558,18492,Thane,Mumbai,Housing.com,https://housing.com/buy/2676277,2.4,2,57.39
Hiranandani Paradise,3 BHK,29053012,57989,1558,18492,Thane,Mumbai,99acres,https://www.99acres.com/property/682600,2.4,2,57.39
Piramal Heights,3 BHK,18806236,37422,1180,15918,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/2680359,2.39,3,49.4
Piramal Heights,3 BHK,18806236,37422,1180,15918,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/3300331,2.39,3,49.4
Piramal Heights,3 BHK,18806236,37422,1180,15918,Thane,Mumbai,99acres,https://www.99acres.com/property/1294030,2.39,3,49.4
Tata Pinnacle,3 BHK,26607888,47811,1588,17352,Thane,Mumbai,99acres,https://www.99acres.com/property/8738063,2.16,1,53.85
Wadhwa Crown,2 BHK,16569260,46870,1074,16047,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/3329533,3.39,1,49.8
Piramal Enclave,2 BHK,14149016,39471,845,17280,Thane,Mumbai,Housing.com,https://housing.com/buy/764841,3.35,1,53.63
Shapoorji Phase 3,1 BHK,7431645,13259,429,17058,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/4081969,2.14,1,52.94
Mahindra Meadows,1 BHK,10384459,24280,619,17000,Thane,Mumbai,99acres,https://www.99acres.com/property/3920620,2.81,2,52.76
Mahindra Meadows,1 BHK,10384459,24280,619,17000,Thane,Mumbai,NoBroker,https://www.nobroker.in/property/1962496,2.81,2,52.76
Tata Grandeur,2 BHK,13371474,28059,758,17840,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/3850792,2.52,1,55.37
Kanakia Lakeside,3 BHK,23117116,61463,1265,17555,Thane,Mumbai,MagicBricks,https://www.magicbricks.com/property/9904713,3.19,1,54.48
